client,year_month,total_amount,purchase_count,garden_purchase,target
client19182,2019-04,1252,2,1,0
client19183,2018-05,1200,1,1,1
client19183,2019-04,582,1,1,1
client19183,2019-05,636,1,1,1
client19184,2019-08,11170,2,0,0
client19185,2018-02,3192,1,0,1
client19185,2018-04,425,1,1,0
client19187,2019-07,1936,1,0,1
client19187,2019-09,12268,7,1,1
client19189,2019-09,179,1,0,0
client19190,2019-03,6659,1,0,1
client19191,2018-01,1165,1,0,0
client19192,2017-11,13480,2,0,0
client19192,2017-12,197,1,0,0
client19192,2018-03,10563,5,0,0
client19192,2018-04,892,2,0,0
client19192,2018-05,2999,3,0,0
client19192,2018-06,17749,11,0,0
client19192,2018-07,9186,11,0,0
client19192,2018-08,1715,3,0,0
client19192,2018-12,1065,3,0,0
client19192,2019-02,1238,3,0,0
client19192,2019-03,6003,7,0,1
client19193,2019-02,1776,1,0,0
client19193,2019-03,9222,3,0,1
client19193,2019-04,258,1,1,0
client19195,2017-12,399,1,0,0
client19195,2018-02,26429,1,0,0
client19195,2018-03,2499,1,0,1
client19195,2018-04,335,2,1,1
client19195,2018-05,149,1,1,1
client19195,2018-06,562,2,1,0
client19195,2018-07,135,1,0,1
client19195,2018-08,13198,2,1,1
client19195,2018-09,3521,4,1,1
client19195,2018-10,532,1,1,0
client19195,2018-12,582,2,0,0
client19195,2019-01,153,1,0,0
client19195,2019-02,207,1,0,1
client19195,2019-03,6748,1,1,1
client19195,2019-04,6563,5,1,1
client19195,2019-05,1201,2,1,1
client19195,2019-06,11892,3,1,1
client19195,2019-07,485,2,1,1
client19195,2019-08,449,1,1,0
client19196,2019-05,4999,1,0,0
client19196,2019-07,418,1,0,0
client19199,2018-05,6976,1,1,1
client19199,2019-04,2154,1,1,1
client192,2018-12,9042,1,0,0
client1920,2018-09,4524,4,0,0
client1920,2018-10,99,1,0,0
client1920,2018-11,178,1,0,1
client19200,2019-04,5796,2,0,1
client19203,2019-08,456,1,1,1
client19203,2019-09,11552,5,1,1
client19204,2018-07,6093,2,1,0
client19204,2018-09,1980,1,0,0
client19204,2018-10,1099,1,0,0
client19208,2018-01,3023,1,0,0
client19209,2018-04,8463,3,0,1
client19209,2018-07,2999,1,1,0
client19209,2018-08,74,1,0,0
client19209,2018-09,289,1,0,0
client19209,2018-10,4443,1,0,0
client19209,2019-03,620,2,0,0
client19209,2019-04,2364,1,0,0
client19209,2019-06,949,1,0,0
client19209,2019-07,7658,9,0,0
client19209,2019-09,796,1,0,1
client1921,2018-03,7528,1,0,1
client1921,2018-04,166,1,1,0
client19210,2019-02,9709,2,0,0
client19211,2018-10,37594,3,0,1
client19211,2019-01,628,1,1,1
client19211,2019-04,2125,1,1,1
client19212,2018-08,864,1,1,0
client19212,2018-09,2074,1,0,0
client19212,2019-07,2922,1,0,1
client19212,2019-08,697,1,1,0
client19213,2019-03,4171,7,0,0
client19213,2019-06,1918,2,0,0
client19213,2019-07,2968,2,0,0
client19214,2017-11,1435,1,0,1
client19214,2017-12,4592,4,1,1
client19214,2018-06,1142,5,1,1
client19214,2018-07,288,1,1,1
client19214,2018-08,19,1,1,1
client19214,2018-10,2724,4,1,1
client19214,2019-01,199,1,1,1
client19214,2019-02,490,1,1,1
client19214,2019-03,1488,1,1,1
client19214,2019-04,97,1,1,1
client19214,2019-05,128,1,1,1
client19215,2019-04,1297,1,1,1
client19215,2019-05,2222,4,1,1
client19215,2019-06,4799,1,1,1
client19215,2019-07,640,2,1,1
client19216,2018-09,117,1,0,0
client19217,2018-03,269,1,0,0
client19217,2018-10,758,1,0,0
client1922,2019-06,7707,1,0,0
client19220,2019-01,890,1,0,0
client19220,2019-03,2341,1,0,0
client19220,2019-05,348,1,0,1
client19220,2019-06,1699,1,1,0
client19221,2017-10,8001,2,1,1
client19221,2017-11,22,1,1,0
client19223,2018-08,658,1,0,0
client19223,2019-09,233,1,0,0
client19224,2019-03,6114,1,0,0
client19224,2019-04,2226,2,0,0
client19224,2019-05,447,1,0,0
client19225,2019-05,379,1,0,0
client19225,2019-08,2388,1,0,0
client19226,2018-01,3554,1,1,1
client19226,2018-02,2068,1,1,1
client19226,2019-01,199,1,1,0
client19227,2017-10,5076,1,0,1
client19227,2018-02,345,1,1,0
client1923,2019-06,4684,2,0,0
client1923,2019-08,3772,6,0,0
client19231,2018-08,5198,1,1,1
client19232,2018-01,319,1,1,0
client19232,2018-05,149,1,0,0
client19232,2018-07,199,1,0,0
client19232,2018-08,596,2,0,0
client19232,2018-11,199,1,0,0
client19232,2019-04,1708,2,0,0
client19232,2019-05,2032,7,0,0
client19233,2018-03,1522,1,1,1
client19233,2018-04,1341,1,1,1
client19233,2018-05,905,1,1,0
client19233,2018-12,265,2,0,1
client19233,2019-02,3046,1,1,1
client19233,2019-03,504,1,1,1
client19233,2019-04,823,1,1,1
client19233,2019-05,1213,2,1,1
client19233,2019-06,2073,3,1,0
client19234,2018-12,1275,2,1,1
client19234,2019-01,320,1,1,1
client19236,2019-03,1168,1,0,1
client19237,2019-05,99,1,0,0
client19239,2018-01,1299,1,0,1
client19239,2018-03,387,1,1,0
client19239,2018-04,2883,2,0,0
client19239,2018-07,893,1,0,0
client19239,2018-10,243,1,0,1
client19239,2019-02,586,1,1,1
client19239,2019-03,748,1,1,0
client19239,2019-04,899,1,0,0
client19239,2019-05,2397,1,0,0
client19239,2019-06,299,1,0,0
client1924,2018-08,682,2,0,0
client1924,2018-10,23806,2,0,0
client1924,2018-12,5628,1,0,0
client1924,2019-07,63596,7,0,0
client1924,2019-08,34787,2,0,0
client19241,2019-02,2186,1,0,0
client19243,2019-05,8157,2,1,0
client19244,2018-01,759,1,1,1
client19244,2018-06,164,1,1,1
client19244,2018-08,609,1,1,1
client19245,2018-02,6473,1,0,0
client19245,2018-03,5160,2,0,0
client19245,2018-04,13271,4,0,0
client19246,2019-08,494,1,0,0
client19249,2017-10,2637,1,0,0
client1925,2018-07,11754,5,0,1
client1925,2018-08,2954,4,1,0
client1925,2018-09,767,3,0,0
client1925,2019-02,58,1,0,0
client1925,2019-03,274,1,0,0
client1925,2019-04,1102,3,0,0
client1925,2019-05,856,2,0,1
client1925,2019-06,593,2,1,1
client1925,2019-09,436,2,1,0
client19251,2018-07,1146,1,0,0
client19252,2019-05,3569,2,0,1
client19253,2019-05,9399,1,1,0
client19254,2017-12,4010,2,0,1
client19255,2018-10,2059,2,0,0
client19257,2018-08,33080,3,1,0
client19257,2018-09,1111,1,0,1
client19260,2018-03,179,1,0,0
client19260,2018-05,667,3,0,0
client19260,2018-08,1081,2,0,0
client19260,2018-09,144,1,0,0
client19260,2018-11,124,1,0,0
client19260,2018-12,294,1,0,0
client19260,2019-01,426,1,0,0
client19260,2019-03,199,1,0,1
client19260,2019-04,274,2,1,0
client19260,2019-07,214,1,0,0
client19260,2019-08,427,2,0,0
client19260,2019-09,237,1,0,0
client19261,2018-09,23846,4,0,0
client19261,2018-10,18681,6,0,0
client19261,2018-12,217,1,0,0
client19261,2019-01,7785,1,0,0
client19261,2019-02,129,1,0,0
client19263,2018-01,2513,3,0,0
client19263,2018-02,3160,5,0,0
client19263,2018-03,378,1,0,0
client19263,2018-05,113,2,0,0
client19263,2018-06,348,1,0,0
client19263,2018-07,5506,1,0,0
client19263,2018-08,747,1,0,1
client19263,2018-09,16006,5,1,0
client19263,2018-10,1659,5,0,0
client19263,2018-11,1817,2,0,0
client19263,2018-12,7566,3,0,0
client19263,2019-01,1615,4,0,0
client19263,2019-02,100,1,0,0
client19263,2019-03,471,1,0,0
client19263,2019-04,4195,6,0,0
client19263,2019-05,4252,3,0,0
client19263,2019-06,4441,2,0,1
client19263,2019-07,9248,1,1,1
client19264,2019-04,89,1,0,0
client19264,2019-05,448,1,0,0
client19264,2019-06,457,1,0,0
client19265,2019-04,4999,1,1,1
client19265,2019-05,5619,2,1,0
client19265,2019-06,7565,3,0,0
client19265,2019-07,949,1,0,1
client19266,2017-12,938,1,1,0
client19267,2019-08,1450,1,1,1
client19267,2019-09,4702,3,1,0
client19268,2018-12,912,2,1,1
client19268,2019-01,432,1,1,0
client19268,2019-04,907,1,0,1
client19269,2017-09,1566,1,0,0
client19269,2017-10,668,2,0,0
client19269,2017-11,2563,2,0,0
client19269,2017-12,604,1,0,0
client19269,2018-01,5725,5,0,0
client19269,2018-02,3798,6,0,1
client19269,2018-03,2271,6,1,0
client19269,2018-04,505,2,0,1
client19269,2018-05,3741,8,1,1
client19269,2018-06,739,3,1,0
client19269,2018-07,1191,2,0,1
client19269,2018-08,1765,7,1,1
client19269,2018-10,501,2,1,0
client19269,2018-12,2961,1,0,1
client19269,2019-01,1164,5,1,1
client19269,2019-02,2155,5,1,1
client19269,2019-03,4876,6,1,1
client19269,2019-04,640,2,1,1
client19269,2019-05,7099,12,1,0
client19269,2019-06,3313,4,0,1
client19269,2019-07,2863,5,1,0
client19269,2019-08,6408,9,0,1
client19269,2019-09,1872,3,1,1
client19271,2018-11,2180,1,1,0
client19271,2019-02,345,1,0,0
client19271,2019-04,1049,1,0,0
client19277,2019-08,9329,4,1,0
client19279,2017-09,1911,1,0,0
client19279,2017-10,1253,1,0,0
client19279,2018-01,75,1,0,0
client19279,2018-03,343,2,0,1
client19279,2018-05,8045,2,1,1
client19279,2018-06,846,2,1,1
client19279,2018-07,673,2,1,0
client19279,2019-03,513,1,0,1
client19279,2019-04,978,2,1,1
client19279,2019-05,1814,1,1,1
client1928,2019-04,287,1,1,1
client1928,2019-06,7073,2,1,1
client1928,2019-07,1498,1,1,1
client19283,2018-01,2999,1,0,0
client19285,2018-12,1801,2,0,0
client19285,2019-01,55,1,0,0
client19285,2019-03,449,1,0,0
client19285,2019-07,3057,1,0,0
client19286,2019-03,2799,1,0,0
client19286,2019-05,1303,3,0,0
client19286,2019-06,702,2,0,0
client19286,2019-07,2434,3,0,0
client19286,2019-08,190,1,0,0
client19287,2017-12,5699,1,0,0
client19287,2018-01,376,1,0,1
client19287,2018-02,8784,2,1,0
client19287,2018-03,290,1,0,0
client19288,2017-10,4685,1,0,0
client19288,2017-11,849,1,0,0
client19288,2018-05,3098,1,0,0
client19288,2018-06,5624,2,0,0
client19289,2019-03,4999,1,0,0
client1929,2018-11,743,1,0,0
client1929,2018-12,713,1,0,0
client1929,2019-01,679,1,0,0
client1929,2019-05,274,1,0,0
client1929,2019-08,486,1,0,0
client19291,2017-12,651,1,0,0
client19291,2018-02,1055,1,0,0
client19291,2018-05,1686,2,0,0
client19291,2018-08,3579,1,0,0
client19291,2019-04,1698,2,0,0
client19291,2019-05,455,1,0,0
client19291,2019-06,958,1,0,0
client19291,2019-07,1228,1,0,0
client19291,2019-09,589,1,0,1
client19293,2018-01,1618,1,1,1
client19293,2018-07,926,1,1,0
client19293,2018-10,430,1,0,0
client19293,2018-12,1569,2,0,0
client19294,2017-11,6292,8,0,0
client19294,2019-09,437,1,0,0
client19295,2018-11,18098,2,0,0
client19295,2018-12,1995,1,0,0
client19296,2018-10,2398,1,0,1
client19296,2019-05,330,1,1,1
client19296,2019-07,471,3,1,1
client19298,2018-04,6098,1,0,1
client19298,2019-05,1084,1,1,1
client19298,2019-06,1392,2,1,0
client19298,2019-07,129,1,0,0
client19298,2019-08,503,2,0,0
client19298,2019-09,4399,1,0,0
client19299,2017-09,2211,2,0,0
client19299,2018-01,3992,4,0,0
client19299,2018-03,6989,1,0,0
client19299,2018-08,416,1,0,0
client193,2018-05,5124,1,0,0
client193,2018-12,59,1,0,0
client1930,2018-07,1354,1,0,0
client1930,2018-08,952,2,0,0
client1930,2018-09,482,2,0,0
client19300,2017-11,1180,1,0,0
client19301,2017-10,1545,1,0,0
client19301,2018-02,255,1,0,0
client19301,2018-03,1200,1,0,1
client19301,2018-04,5761,7,1,1
client19301,2018-05,4068,3,1,1
client19301,2018-06,907,1,1,1
client19301,2018-07,4076,4,1,1
client19301,2018-08,3818,3,1,1
client19301,2018-09,2200,2,1,1
client19301,2018-10,2016,2,1,0
client19301,2018-11,298,1,0,1
client19301,2018-12,2305,2,1,0
client19301,2019-01,5926,3,0,0
client19301,2019-02,3246,3,0,1
client19301,2019-04,3383,3,1,1
client19301,2019-05,3777,2,1,1
client19301,2019-06,747,1,1,0
client19301,2019-07,5401,3,0,1
client19301,2019-08,8331,4,1,1
client19301,2019-09,3551,2,1,1
client19302,2018-01,4995,2,0,0
client19302,2018-02,225,1,0,0
client19302,2018-03,255,1,0,0
client19302,2018-06,527,1,0,0
client19302,2018-10,1252,2,0,0
client19302,2019-03,249,1,0,1
client19302,2019-04,1422,2,1,0
client19303,2019-09,4724,1,0,0
client19304,2017-10,6937,3,0,0
client19304,2017-12,848,1,0,0
client19306,2018-11,1318,1,0,0
client19307,2019-04,1156,1,0,0
client19308,2018-06,776,1,0,1
client19309,2018-05,5799,1,1,1
client19309,2018-06,861,1,1,1
client19309,2018-08,785,1,1,0
client19309,2018-10,99,1,0,0
client19309,2018-11,55864,2,0,0
client19309,2018-12,1476,1,0,1
client1931,2017-09,5999,1,0,0
client1931,2018-02,2907,2,0,1
client19310,2019-08,19563,2,0,0
client19311,2017-10,1092,1,0,0
client19311,2017-11,149,1,0,0
client19311,2018-06,1250,1,0,0
client19311,2018-07,2687,4,0,0
client19311,2018-08,599,2,0,0
client19311,2018-09,957,1,0,0
client19312,2018-01,13815,5,1,1
client19312,2018-05,1806,1,1,1
client19312,2018-06,612,1,1,0
client19312,2018-10,507,1,0,0
client19312,2018-12,134,1,0,1
client19312,2019-04,1817,2,1,1
client19313,2019-07,2839,3,0,0
client19314,2018-05,196,1,0,0
client19316,2018-10,7951,1,1,1
client19317,2018-09,2499,1,0,0
client19317,2018-11,2221,2,0,0
client19318,2018-08,22694,7,0,1
client19318,2019-05,1722,2,1,1
client19318,2019-06,3169,3,1,0
client19318,2019-07,2125,2,0,0
client19318,2019-08,3419,4,0,0
client19318,2019-09,299,1,0,0
client19319,2019-03,1214,1,0,0
client19320,2018-04,13244,4,1,1
client19320,2018-05,684,1,1,0
client19321,2019-06,13697,2,0,0
client19322,2019-09,2138,1,0,0
client19324,2018-12,21686,8,0,0
client19324,2019-01,11440,8,0,0
client19324,2019-02,326,1,0,0
client19324,2019-03,277,2,0,0
client19325,2018-05,1584,2,1,1
client19328,2018-10,26078,7,1,0
client19329,2019-02,8990,1,0,0
client1933,2018-02,2999,1,0,0
client1933,2018-08,910,1,0,0
client19332,2019-05,5200,3,1,0
client19332,2019-06,11923,1,0,0
client19332,2019-07,4510,3,0,0
client19333,2017-11,4788,1,0,1
client19333,2017-12,1078,1,1,0
client19333,2018-02,118,1,0,0
client19333,2018-08,958,1,0,0
client19334,2018-10,8499,1,1,0
client19334,2018-11,1224,2,0,0
client19334,2019-02,2307,1,0,0
client19334,2019-04,2800,5,0,0
client19334,2019-05,311,1,0,0
client19336,2017-12,190,1,0,0
client19337,2017-09,2156,1,0,0
client19337,2017-10,580,1,0,0
client19337,2017-11,1527,1,0,0
client19337,2017-12,290,1,0,0
client19337,2018-03,1062,1,0,0
client19339,2018-03,2177,1,0,1
client19339,2018-04,90257,4,1,0
client19339,2018-05,5453,3,0,0
client19339,2018-08,4849,4,0,1
client19339,2019-04,1064,2,1,0
client19339,2019-05,718,1,0,0
client19339,2019-06,550,1,0,0
client1934,2018-01,1893,1,0,1
client1934,2018-04,4253,3,1,1
client1934,2018-05,4020,3,1,0
client1934,2018-06,2842,1,0,1
client1934,2018-07,6964,2,1,0
client1934,2018-09,726,1,0,0
client1934,2018-11,3883,1,0,0
client1934,2018-12,2411,1,0,1
client19340,2018-05,17513,2,0,0
client19340,2018-07,118,1,0,0
client19340,2018-08,11231,5,0,1
client19340,2018-09,1330,2,1,1
client19340,2019-02,103,1,1,0
client19340,2019-04,12761,2,0,0
client19340,2019-05,9191,2,0,0
client19340,2019-08,6695,2,0,0
client19342,2018-02,6796,1,0,0
client19342,2018-03,8158,3,0,1
client19342,2018-04,933,2,1,1
client19342,2018-07,46004,7,1,0
client19342,2018-08,9111,3,0,0
client19342,2018-09,1607,2,0,0
client19342,2018-11,20227,4,0,1
client19342,2018-12,14380,7,1,1
client19342,2019-03,354,1,1,1
client19342,2019-05,5369,3,1,0
client19342,2019-06,4409,3,0,1
client19342,2019-07,465,2,1,1
client19342,2019-08,4905,1,1,0
client19342,2019-09,109,1,0,0
client19343,2018-09,301,4,0,0
client19343,2018-10,229,1,0,0
client19343,2018-11,1312,2,0,0
client19343,2018-12,1555,1,0,0
client19343,2019-01,1237,3,0,0
client19343,2019-02,1051,3,0,1
client19343,2019-05,2747,5,1,0
client19343,2019-06,274,1,0,0
client19345,2018-08,17161,7,0,0
client19345,2018-09,244,1,0,0
client19346,2018-07,3048,2,0,0
client19346,2018-08,10019,4,0,0
client19346,2018-09,201,1,0,0
client19346,2019-03,6630,1,0,0
client19346,2019-04,3091,2,0,0
client19346,2019-05,498,1,0,0
client19347,2018-04,8275,1,0,0
client19348,2019-05,6178,2,0,0
client19350,2018-05,705,1,0,0
client19352,2017-12,921,3,0,0
client19352,2018-04,696,2,0,0
client19352,2018-06,245,1,0,1
client19352,2018-07,1097,4,1,0
client19352,2018-08,4494,3,0,0
client19352,2018-10,2381,2,0,0
client19352,2018-11,99,1,0,1
client19352,2018-12,319,2,1,0
client19352,2019-03,551,2,0,1
client19352,2019-05,2949,3,1,0
client19352,2019-08,207,1,0,0
client19353,2018-01,5219,1,0,0
client19353,2018-02,701,1,0,0
client19354,2018-08,1915,1,0,0
client19354,2018-10,497,1,0,0
client19354,2018-12,708,2,0,0
client19354,2019-03,2172,2,0,0
client19354,2019-04,1506,2,0,0
client19356,2018-05,1558,1,1,0
client19357,2019-03,7116,4,1,0
client19357,2019-06,403,1,0,0
client19358,2018-12,1512,1,0,1
client19358,2019-01,2156,1,1,0
client19358,2019-02,4678,3,0,1
client19358,2019-03,6761,2,1,0
client19358,2019-04,590,1,0,0
client19359,2017-12,1964,1,0,0
client19359,2018-01,2305,2,0,0
client19359,2018-02,12031,1,0,0
client19359,2018-04,5714,1,0,0
client19359,2018-10,6365,5,0,0
client19359,2018-11,4319,3,0,0
client19359,2019-03,7396,2,0,0
client19359,2019-05,150,1,0,0
client19359,2019-06,8291,5,0,0
client19359,2019-07,3206,1,0,0
client19359,2019-08,2904,3,0,0
client19359,2019-09,1281,4,0,0
client19361,2019-07,1709,2,0,0
client19362,2019-04,6788,2,1,0
client19362,2019-05,4585,1,0,0
client19364,2019-03,3021,4,1,1
client19364,2019-04,165,1,1,1
client19364,2019-05,1472,3,1,0
client19365,2019-09,14371,11,1,0
client19366,2018-05,2401,2,0,1
client19366,2018-06,1343,1,1,0
client19366,2018-07,15200,3,0,0
client19366,2019-08,9733,1,0,0
client19366,2019-09,698,1,0,0
client19367,2018-08,16896,9,0,0
client19367,2018-09,4353,4,0,0
client19367,2018-10,3499,1,0,0
client19367,2019-03,753,3,0,0
client19369,2018-09,4813,2,0,0
client19369,2018-10,1015,1,0,1
client1937,2017-11,59,1,0,0
client19370,2018-03,2178,2,0,0
client19371,2018-03,3697,1,1,1
client19371,2018-04,2191,2,1,0
client19371,2018-06,3777,1,0,0
client19371,2018-07,3328,2,0,0
client19372,2018-05,3151,1,1,0
client19372,2019-05,1316,2,0,0
client19373,2017-09,4761,1,0,0
client19375,2018-02,1048,2,1,0
client19375,2018-05,223,1,0,0
client19375,2018-11,69,1,0,1
client19375,2019-06,418,1,1,0
client19376,2019-02,1817,3,1,1
client19376,2019-04,1089,4,1,1
client19377,2018-08,7518,1,0,0
client19378,2019-05,779,2,0,0
client19378,2019-08,273,1,0,0
client19379,2019-04,19317,2,1,1
client1938,2017-12,4763,1,0,0
client1938,2018-01,109,1,0,0
client1938,2019-06,7648,1,0,1
client19380,2019-04,1243,2,0,1
client19381,2018-11,5419,2,0,0
client19381,2018-12,1563,3,0,0
client19381,2019-01,397,1,0,0
client19381,2019-02,3310,3,0,0
client19381,2019-03,1202,3,0,0
client19381,2019-04,3953,5,0,0
client19381,2019-05,5864,3,0,0
client19381,2019-06,2680,2,0,0
client19381,2019-08,2118,2,0,0
client19382,2018-12,13712,2,0,1
client19382,2019-01,84,1,1,0
client19384,2017-12,5094,1,0,0
client19384,2018-03,2027,2,0,1
client19384,2018-04,44,1,1,0
client19384,2018-08,3927,3,0,0
client19384,2018-11,6165,2,0,0
client19384,2019-01,55,1,0,0
client19384,2019-03,548,1,0,0
client19385,2019-01,13948,1,0,0
client19386,2018-05,3915,4,0,0
client19386,2018-06,12440,6,0,1
client19386,2018-07,1476,3,1,0
client19386,2018-08,1261,4,0,0
client19386,2018-09,4854,2,0,0
client19386,2018-10,3426,2,0,0
client19386,2018-11,799,2,0,0
client19386,2019-05,556,2,0,0
client19386,2019-09,172,1,0,0
client19387,2017-12,2733,2,0,0
client19387,2018-05,692,1,0,0
client19387,2018-07,1644,1,0,0
client19387,2018-12,708,1,0,0
client19389,2019-07,28745,2,1,0
client19389,2019-08,4897,1,0,0
client1939,2018-08,2170,2,1,0
client1939,2019-03,5952,2,0,0
client1939,2019-06,1817,1,0,0
client19390,2018-05,2418,2,1,0
client19390,2018-06,1757,1,0,0
client19392,2018-05,20634,1,0,0
client19392,2018-06,5170,3,0,0
client19392,2018-11,198,1,0,0
client19392,2018-12,2522,1,0,0
client19392,2019-05,200,1,0,0
client19393,2017-10,599,1,0,0
client19393,2018-03,306,1,0,1
client19393,2018-07,262,1,1,0
client19393,2018-08,79,1,0,0
client19393,2018-12,91,1,0,1
client19393,2019-05,301,1,1,1
client19393,2019-09,29,1,1,1
client19394,2018-02,6802,6,0,0
client19394,2018-03,11008,9,0,0
client19394,2018-04,7509,3,0,0
client19394,2018-05,1736,4,0,0
client19394,2018-06,1463,3,0,0
client19398,2018-03,25143,1,0,0
client19398,2018-04,40404,5,0,0
client19398,2018-05,26853,6,0,0
client19398,2018-06,21122,7,0,1
client19398,2018-07,2322,2,1,0
client19398,2018-09,11080,2,0,0
client19398,2018-10,5529,4,0,0
client19398,2018-11,6951,4,0,0
client19398,2018-12,10376,5,0,1
client19398,2019-02,11587,4,1,0
client19398,2019-04,158,1,0,0
client194,2018-04,1370,1,0,0
client19400,2017-11,2920,1,0,0
client19400,2019-04,597,1,0,0
client19400,2019-06,1622,2,0,0
client19400,2019-07,3747,3,0,0
client19401,2019-04,3809,4,0,1
client19401,2019-05,526,2,1,1
client19401,2019-06,346,1,1,0
client19401,2019-07,199,1,0,0
client19401,2019-08,1526,5,0,0
client19402,2019-04,5149,1,1,0
client19403,2018-03,1223,1,0,0
client19403,2018-07,12017,2,0,0
client19403,2018-08,13322,3,0,0
client19403,2018-09,3956,1,0,0
client19403,2018-10,5868,4,0,0
client19403,2018-12,5026,2,0,0
client19403,2019-09,269,1,0,0
client19404,2018-07,7115,3,0,0
client19404,2018-08,9931,7,0,0
client19404,2018-09,6250,5,0,0
client19404,2018-10,3755,4,0,0
client19404,2019-01,1448,1,0,0
client19404,2019-04,498,1,0,1
client19404,2019-06,15164,3,1,0
client19404,2019-07,2358,1,0,0
client19404,2019-09,1333,1,0,0
client19405,2018-08,12167,1,1,1
client19405,2018-09,18365,4,1,1
client19405,2018-10,3489,4,1,0
client19405,2018-11,625,2,0,0
client19405,2018-12,12498,2,0,0
client19405,2019-01,585,3,0,1
client19405,2019-02,2131,2,1,1
client19405,2019-04,924,2,1,0
client19405,2019-05,20945,4,0,0
client19405,2019-06,1676,2,0,0
client19405,2019-07,176,1,0,1
client19405,2019-08,1298,4,1,0
client19406,2018-06,12582,1,0,0
client19406,2019-01,1885,2,0,0
client19406,2019-02,2502,1,0,1
client19406,2019-05,3294,2,1,0
client19406,2019-06,6787,2,0,0
client19406,2019-08,6076,4,0,0
