client,recency,frequency,monetary,total_quantity,avg_check,total_unique_items,avg_items_per_visit,weekend_visits,amount_last_visit,event
client19927,152,10,24104,378,2410.4,70,37.8,0.0,12,True
client19928,23,2,11351,13,5675.5,4,6.5,0.0,59,False
client19929,80,4,11688,66,2922.0,24,16.5,2.0,454,False
client1993,179,1,7210,6,7210.0,3,6.0,0.0,2999,False
client19930,583,1,1031,16,1031.0,9,16.0,0.0,20,False
client19931,73,29,15914,136,548.7586206896551,81,4.689655172413793,10.0,449,False
client19934,15,6,5729,19,954.8333333333334,11,3.1666666666666665,2.0,390,True
client19935,16,6,16439,52,2739.8333333333335,12,8.666666666666666,1.0,275,False
client19936,415,1,799,1,799.0,1,1.0,0.0,799,False
client19937,3,3,7956,9,2652.0,5,3.0,2.0,229,False
client19938,76,4,4204,11,1051.0,9,2.75,2.0,449,False
client19939,9,17,13893,33,817.2352941176471,25,1.9411764705882353,9.0,205,False
client1994,394,1,38970,3,38970.0,1,3.0,0.0,38970,False
client19940,119,1,6998,2,6998.0,2,2.0,1.0,6699,False
client19941,2,5,23373,137,4674.6,38,27.4,1.0,5455,False
client19942,704,1,1196,4,1196.0,1,4.0,0.0,1196,False
client19943,272,2,2126,9,1063.0,5,4.5,1.0,518,True
client19944,67,7,12377,44,1768.142857142857,27,6.285714285714286,2.0,199,False
client19945,26,2,1475,5,737.5,5,2.5,1.0,89,False
client19946,76,3,3404,32,1134.6666666666667,28,10.666666666666666,0.0,1199,False
client19947,319,5,16391,45,3278.2,15,9.0,2.0,149,False
client19948,69,25,34508,112,1380.32,52,4.48,9.0,165,False
client1995,101,5,18975,55,3795.0,23,11.0,0.0,25,False
client19950,15,19,47195,93,2483.9473684210525,34,4.894736842105263,6.0,355,True
client19951,354,1,2394,6,2394.0,1,6.0,0.0,2394,False
client19952,342,2,637,7,318.5,3,3.5,1.0,255,False
client19953,158,3,771,15,257.0,5,5.0,0.0,243,False
client19954,126,13,25918,92,1993.6923076923076,36,7.076923076923077,4.0,123,False
client19955,326,3,3829,49,1276.3333333333333,16,16.333333333333332,1.0,80,False
client19956,203,5,11502,18,2300.4,13,3.6,3.0,2549,False
client19957,411,1,1127,3,1127.0,2,3.0,0.0,758,False
client19958,603,3,2612,10,870.6666666666666,7,3.3333333333333335,1.0,39,False
client19959,41,18,10533,228,585.1666666666666,127,12.666666666666666,4.0,15,True
client1996,23,8,7714,42,964.25,28,5.25,3.0,249,False
client19960,61,5,15497,32,3099.4,13,6.4,0.0,21,False
client19961,245,21,57294,273,2728.285714285714,99,13.0,12.0,869,True
client19962,2,1,1799,1,1799.0,1,1.0,0.0,1799,False
client19963,57,5,23573,35,4714.6,29,7.0,2.0,38,False
client19964,77,6,20724,56,3454.0,15,9.333333333333334,4.0,98,False
client19965,31,16,13620,78,851.25,43,4.875,5.0,169,False
client19966,21,20,43296,214,2164.8,172,10.7,6.0,4022,False
client19967,265,3,14469,8,4823.0,6,2.6666666666666665,1.0,6999,False
client19969,23,3,7949,51,2649.6666666666665,34,17.0,2.0,129,False
client1997,67,3,7990,32,2663.3333333333335,16,10.666666666666666,2.0,1275,False
client19970,13,7,13129,55,1875.5714285714287,41,7.857142857142857,2.0,34,True
client19972,93,4,11021,12,2755.25,7,3.0,1.0,2999,False
client19973,163,2,9012,30,4506.0,19,15.0,0.0,479,False
client19974,2,4,20979,12,5244.75,8,3.0,1.0,799,False
client19975,72,12,20264,37,1688.6666666666667,22,3.0833333333333335,4.0,20,True
client19976,137,7,25525,156,3646.4285714285716,55,22.285714285714285,3.0,96,False
client19977,305,7,43103,116,6157.571428571428,24,16.571428571428573,2.0,91,False
client19978,8,3,2240,9,746.6666666666666,8,3.0,2.0,99,False
client19979,17,13,24352,60,1873.2307692307693,38,4.615384615384615,2.0,39,True
client1998,7,21,26394,85,1256.857142857143,49,4.0476190476190474,10.0,29,True
client19980,61,5,21897,36,4379.4,15,7.2,2.0,1263,False
client19981,82,6,1874,11,312.3333333333333,11,1.8333333333333333,1.0,349,True
client19982,671,1,11033,8,11033.0,2,8.0,0.0,590,False
client19983,370,1,9353,17,9353.0,8,17.0,0.0,1198,False
client19984,358,1,7472,3,7472.0,3,3.0,1.0,174,False
client19986,388,1,15554,6,15554.0,5,6.0,0.0,3399,False
client19988,221,1,5999,1,5999.0,1,1.0,0.0,5999,False
client19989,350,1,3576,14,3576.0,5,14.0,1.0,138,False
client1999,35,23,19673,83,855.3478260869565,37,3.608695652173913,6.0,326,False
client19991,78,10,29869,50,2986.9,34,5.0,5.0,1154,False
client19992,244,2,18851,29,9425.5,15,14.5,0.0,21,False
client19993,393,1,2398,2,2398.0,1,2.0,1.0,2398,False
client19994,98,3,4008,6,1336.0,6,2.0,2.0,72,False
client19995,359,1,1093,7,1093.0,4,7.0,0.0,537,False
client19996,49,11,3816,32,346.90909090909093,15,2.909090909090909,6.0,638,False
client19997,386,1,1311,3,1311.0,3,3.0,1.0,539,False
client19998,37,1,15997,4,15997.0,4,4.0,0.0,5499,True
client19999,462,3,8007,12,2669.0,12,4.0,2.0,239,False
client2,369,1,2499,1,2499.0,1,1.0,0.0,2499,False
client20,40,8,9192,40,1149.0,28,5.0,3.0,289,False
client200,344,1,2413,7,2413.0,2,7.0,1.0,1495,False
client2000,412,1,1424,3,1424.0,2,3.0,0.0,138,False
client20000,586,3,21651,86,7217.0,19,28.666666666666668,1.0,6,False
client20001,106,1,10990,1,10990.0,1,1.0,1.0,10990,False
client20002,638,1,7347,16,7347.0,11,16.0,1.0,13,False
client20003,657,1,3999,1,3999.0,1,1.0,0.0,3999,False
client20004,10,7,15484,82,2212.0,28,11.714285714285714,0.0,718,True
client20005,352,1,1909,7,1909.0,6,7.0,0.0,1458,False
client20006,192,5,13523,39,2704.6,25,7.8,0.0,129,True
client20007,300,2,4999,21,2499.5,6,10.5,0.0,56,False
client20008,645,1,8796,4,8796.0,4,4.0,1.0,99,False
client20009,74,4,7151,37,1787.75,15,9.25,0.0,99,False
client2001,214,2,4845,25,2422.5,6,12.5,0.0,72,False
client20010,92,15,29546,127,1969.7333333333333,62,8.466666666666667,2.0,345,False
client20011,14,8,64072,110,8009.0,23,13.75,3.0,9286,False
client20012,142,2,7123,7,3561.5,4,3.5,1.0,4999,False
client20013,7,13,15682,83,1206.3076923076924,45,6.384615384615385,6.0,25,False
client20014,390,1,8714,6,8714.0,4,6.0,0.0,297,False
client20015,52,5,4194,6,838.8,5,1.2,0.0,389,True
client20016,96,1,5851,2,5851.0,2,2.0,0.0,152,True
client20019,46,3,19485,78,6495.0,8,26.0,1.0,664,False
client2002,154,3,2737,37,912.3333333333334,10,12.333333333333334,1.0,34,False
client20020,211,9,12532,68,1392.4444444444443,24,7.555555555555555,4.0,24,False
client20021,20,1,258,2,258.0,2,2.0,0.0,189,False
client20022,637,2,2348,12,1174.0,6,6.0,1.0,339,False
client20023,27,27,51985,210,1925.3703703703704,108,7.777777777777778,6.0,649,False
client20024,431,3,2896,10,965.3333333333334,7,3.3333333333333335,1.0,199,False
client20025,163,2,688,9,344.0,6,4.5,1.0,180,False
client20026,68,4,11670,56,2917.5,25,14.0,1.0,2095,False
client20027,12,13,5883,65,452.53846153846155,32,5.0,3.0,419,False
client20028,308,3,4763,7,1587.6666666666667,6,2.3333333333333335,2.0,61,False
client20029,162,1,4798,2,4798.0,1,2.0,1.0,4798,False
client2003,45,5,20949,24,4189.8,10,4.8,2.0,398,True
client20030,249,1,12391,5,12391.0,5,5.0,0.0,479,False
client20033,244,4,2912,12,728.0,10,3.0,2.0,370,False
client20034,357,1,1705,5,1705.0,4,5.0,1.0,1299,False
client20035,22,3,2257,12,752.3333333333334,6,4.0,1.0,558,False
client20036,303,7,16699,48,2385.5714285714284,21,6.857142857142857,2.0,177,False
client20037,31,2,6798,19,3399.0,13,9.5,0.0,202,False
client20038,3,4,879,7,219.75,4,1.75,1.0,399,False
client20039,71,2,495,5,247.5,2,2.5,1.0,296,False
client2004,21,17,19580,125,1151.764705882353,72,7.352941176470588,3.0,138,True
client20040,457,1,2299,1,2299.0,1,1.0,0.0,2299,False
client20041,67,1,321,1,321.0,1,1.0,0.0,321,True
client20042,70,1,6053,27,6053.0,14,27.0,1.0,396,False
client20043,232,22,61836,118,2810.7272727272725,49,5.363636363636363,6.0,55,False
client20044,329,4,4167,23,1041.75,11,5.75,1.0,418,False
client20045,30,6,3648,9,608.0,6,1.5,2.0,602,False
client20046,2,1,8897,13,8897.0,2,13.0,0.0,149,True
client20047,565,1,2565,5,2565.0,3,5.0,0.0,1999,False
client20048,109,2,1828,32,914.0,25,16.0,0.0,14,False
client20049,25,2,1000,8,500.0,7,4.0,1.0,19,False
client2005,73,7,9749,106,1392.7142857142858,74,15.142857142857142,2.0,179,False
client20050,167,1,1004,6,1004.0,6,6.0,0.0,459,False
client20051,3,7,22616,132,3230.8571428571427,41,18.857142857142858,0.0,110,True
client20052,88,21,25870,124,1231.904761904762,38,5.904761904761905,6.0,57,True
client20053,73,22,83290,408,3785.909090909091,141,18.545454545454547,7.0,835,False
client20055,132,1,2888,3,2888.0,3,3.0,0.0,49,False
client20056,709,1,4453,13,4453.0,6,13.0,0.0,59,False
client20057,40,23,28823,303,1253.1739130434783,88,13.173913043478262,4.0,238,False
client20058,231,1,757,3,757.0,2,3.0,1.0,379,False
client20059,32,18,45705,105,2539.1666666666665,40,5.833333333333333,6.0,109,True
client20061,25,5,20364,85,4072.8,33,17.0,1.0,1887,True
client20062,4,30,47244,153,1574.8,60,5.1,7.0,279,True
client20063,19,28,129216,443,4614.857142857143,122,15.821428571428571,4.0,3,False
client20064,79,10,4414,33,441.4,19,3.3,3.0,123,False
client20065,13,30,78485,406,2616.1666666666665,133,13.533333333333333,14.0,562,False
client20066,537,1,13426,14,13426.0,1,14.0,0.0,13426,False
client20067,233,4,8764,22,2191.0,16,5.5,0.0,1799,False
client20068,55,1,8395,5,8395.0,5,5.0,0.0,299,False
client20069,42,12,27158,59,2263.1666666666665,34,4.916666666666667,2.0,99,False
client2007,72,2,2597,3,1298.5,3,1.5,0.0,649,False
client20070,9,11,10152,35,922.9090909090909,20,3.1818181818181817,3.0,956,False
client20071,6,1,2646,4,2646.0,3,4.0,0.0,299,False
client20072,118,1,1311,11,1311.0,8,11.0,0.0,298,False
client20073,102,8,7207,51,900.875,8,6.375,1.0,82,False
client20074,419,5,4178,46,835.6,19,9.2,2.0,259,False
client20075,2,47,41897,275,891.4255319148937,108,5.851063829787234,15.0,1374,True
client20076,39,22,53047,267,2411.2272727272725,62,12.136363636363637,7.0,3824,False
client20077,75,7,10084,51,1440.5714285714287,20,7.285714285714286,3.0,37,False
client20078,9,1,6999,1,6999.0,1,1.0,0.0,6999,False
client20079,238,11,22945,104,2085.909090909091,37,9.454545454545455,5.0,32,False
client2008,558,1,1567,7,1567.0,4,7.0,0.0,119,False
client20080,13,28,35838,181,1279.9285714285713,82,6.464285714285714,7.0,18,True
client20081,50,3,27823,112,9274.333333333334,22,37.333333333333336,2.0,161,False
client20082,38,9,14063,20,1562.5555555555557,12,2.2222222222222223,1.0,399,False
client20083,9,10,4405,32,440.5,26,3.2,4.0,199,False
client20084,236,3,4364,12,1454.6666666666667,9,4.0,1.0,189,False
client20085,22,7,12554,24,1793.4285714285713,9,3.4285714285714284,2.0,599,False
client20086,139,1,2298,2,2298.0,2,2.0,0.0,1499,False
client20087,38,3,81561,120,27187.0,20,40.0,1.0,229,False
client20088,370,1,1778,4,1778.0,2,4.0,0.0,305,False
client20089,405,1,5178,4,5178.0,3,4.0,0.0,199,False
client2009,123,3,5795,22,1931.6666666666667,13,7.333333333333333,0.0,79,False
client20090,181,1,1095,8,1095.0,7,8.0,0.0,21,False
client20091,273,1,1101,9,1101.0,4,9.0,1.0,290,False
client20093,119,1,322,4,322.0,4,4.0,1.0,55,False
client20094,188,7,6534,57,933.4285714285714,40,8.142857142857142,2.0,273,False
client20095,178,1,799,1,799.0,1,1.0,0.0,799,False
client20096,312,3,2421,26,807.0,25,8.666666666666666,0.0,5,False
client20097,5,21,72219,269,3439.0,100,12.80952380952381,10.0,25,False
client20098,272,1,9394,6,9394.0,3,6.0,0.0,1599,False
client20099,146,4,3134,48,783.5,27,12.0,1.0,35,True
client2010,78,7,57880,135,8268.57142857143,33,19.285714285714285,3.0,690,False
client20100,190,1,15637,8,15637.0,6,8.0,1.0,13,False
client20101,402,1,875,5,875.0,4,5.0,0.0,149,False
client20102,92,3,21339,43,7113.0,2,14.333333333333334,1.0,129,False
client20103,136,1,1676,8,1676.0,6,8.0,0.0,14,False
client20104,623,5,20476,136,4095.2,53,27.2,2.0,34,False
client20105,54,1,1348,12,1348.0,3,12.0,0.0,1090,False
client20106,9,1,1647,3,1647.0,2,3.0,0.0,1198,False
client20107,305,1,2196,4,2196.0,1,4.0,0.0,2196,False
client20108,15,11,11907,69,1082.4545454545455,33,6.2727272727272725,5.0,1499,False
client20109,303,2,1195,15,597.5,10,7.5,0.0,291,False
client2011,32,7,9308,23,1329.7142857142858,19,3.2857142857142856,2.0,177,False
client20110,284,1,2898,2,2898.0,2,2.0,0.0,699,False
client20111,11,9,12630,62,1403.3333333333333,30,6.888888888888889,3.0,192,True
client20112,18,9,46162,165,5129.111111111111,45,18.333333333333332,2.0,1360,False
client20114,19,24,13692,85,570.5,59,3.5416666666666665,5.0,114,False
client20115,128,3,14813,10,4937.666666666667,9,3.3333333333333335,2.0,37,False
client20116,311,11,13355,76,1214.090909090909,26,6.909090909090909,2.0,79,False
client20117,72,10,79605,46,7960.5,13,4.6,5.0,47992,False
client20118,19,1,761,4,761.0,4,4.0,0.0,59,True
client20119,29,8,7845,53,980.625,28,6.625,2.0,125,True
client2012,314,3,564,6,188.0,6,2.0,0.0,29,False
client20120,1,8,13443,89,1680.375,59,11.125,4.0,6790,True
client20121,532,1,2350,22,2350.0,4,22.0,1.0,1130,False
client20122,619,1,2998,2,2998.0,2,2.0,0.0,2599,False
client20123,7,13,32154,130,2473.3846153846152,26,10.0,8.0,69,False
client20124,15,19,50224,256,2643.3684210526317,47,13.473684210526315,8.0,1547,False
client20125,95,3,401,6,133.66666666666666,3,2.0,1.0,199,False
client20126,475,7,50826,205,7260.857142857143,46,29.285714285714285,2.0,198,False
client20128,90,9,19583,65,2175.8888888888887,13,7.222222222222222,3.0,249,False
client20129,134,2,697,3,348.5,2,1.5,1.0,399,False
client2013,1,18,47862,242,2659.0,78,13.444444444444445,6.0,249,True
client20130,53,4,13380,37,3345.0,14,9.25,0.0,130,False
client20131,631,2,4692,7,2346.0,6,3.5,1.0,3800,False
client20132,209,5,2225,13,445.0,12,2.6,4.0,76,False
client20133,83,3,7049,20,2349.6666666666665,15,6.666666666666667,0.0,67,True
client20134,435,2,2175,7,1087.5,6,3.5,1.0,149,False
client20135,49,2,2725,4,1362.5,2,2.0,2.0,30,False
client20136,591,4,1855,43,463.75,36,10.75,2.0,8,False
client20137,93,2,5686,8,2843.0,6,4.0,0.0,8,False
client20138,96,9,53870,56,5985.555555555556,12,6.222222222222222,2.0,45,False
client20139,19,1,1230,2,1230.0,1,2.0,0.0,1230,False
client2014,44,3,5524,5,1841.3333333333333,5,1.6666666666666667,2.0,1499,False
client20141,162,2,2472,8,1236.0,3,4.0,2.0,1198,False
client20142,25,3,902,11,300.6666666666667,6,3.6666666666666665,0.0,299,False
client20143,452,1,6100,8,6100.0,5,8.0,0.0,488,False
client20145,239,4,5588,37,1397.0,14,9.25,2.0,59,False
client20146,217,1,4965,11,4965.0,5,11.0,1.0,774,False
client20147,256,2,3546,9,1773.0,5,4.5,0.0,25,False
client20148,13,4,14372,40,3593.0,12,10.0,2.0,1499,True
client20149,28,1,636,4,636.0,3,4.0,1.0,138,False
client2015,116,10,13317,85,1331.7,24,8.5,2.0,44,True
client20150,94,26,34870,218,1341.1538461538462,101,8.384615384615385,7.0,267,False
client20151,256,1,259,1,259.0,1,1.0,0.0,259,False
client20152,130,6,3721,22,620.1666666666666,14,3.6666666666666665,2.0,198,False
client20153,345,1,173,1,173.0,1,1.0,0.0,173,False
client20154,97,4,6494,48,1623.5,28,12.0,0.0,188,False
client20155,23,20,24733,101,1236.65,45,5.05,8.0,19,False
client20156,78,1,1620,2,1620.0,2,2.0,1.0,899,False
client20157,90,5,2283,43,456.6,32,8.6,2.0,22,False
client20158,163,2,6847,3,3423.5,3,1.5,0.0,449,False
client20159,165,3,4027,20,1342.3333333333333,6,6.666666666666667,0.0,1629,False
client2016,515,4,59148,10,14787.0,9,2.5,2.0,169,False
client20160,1,3,4076,28,1358.6666666666667,20,9.333333333333334,1.0,89,True
client20161,251,3,17964,9,5988.0,6,3.0,0.0,2503,False
client20162,36,3,46712,146,15570.666666666666,14,48.666666666666664,2.0,449,False
client20163,246,1,478,2,478.0,1,2.0,1.0,478,True
client20164,23,1,1174,6,1174.0,6,6.0,0.0,99,False
client20165,159,1,2779,7,2779.0,7,7.0,0.0,15,False
client20166,503,1,15307,12,15307.0,10,12.0,0.0,29,False
client20167,371,2,4422,12,2211.0,6,6.0,1.0,999,False
client20168,3,2,1613,7,806.5,7,3.5,1.0,99,False
client20169,1,26,81161,337,3121.576923076923,72,12.961538461538462,9.0,682,True
client2017,128,8,16762,23,2095.25,21,2.875,4.0,499,False
client20170,1,40,57423,249,1435.575,101,6.225,11.0,489,True
client20171,38,9,26288,145,2920.8888888888887,38,16.11111111111111,2.0,1679,True
client20172,21,9,23064,81,2562.6666666666665,37,9.0,3.0,899,True
client20173,33,4,9540,58,2385.0,10,14.5,0.0,29,False
client20174,48,1,1499,1,1499.0,1,1.0,0.0,1499,False
client20176,168,4,2973,6,743.25,6,1.5,2.0,189,False
client20177,2,7,15090,54,2155.714285714286,27,7.714285714285714,3.0,1515,True
client20179,5,27,34050,193,1261.111111111111,41,7.148148148148148,11.0,219,True
client2018,677,1,3797,29,3797.0,4,29.0,0.0,1162,False
client20180,369,1,3153,22,3153.0,12,22.0,0.0,156,False
client20181,41,5,14843,33,2968.6,19,6.6,2.0,1031,True
client20182,11,10,54517,78,5451.7,35,7.8,1.0,24990,True
client20183,2,4,9863,7,2465.75,6,1.75,0.0,143,False
client20184,192,1,6999,1,6999.0,1,1.0,0.0,6999,False
client20185,263,1,799,1,799.0,1,1.0,0.0,799,False
client20186,4,22,37812,143,1718.7272727272727,89,6.5,6.0,75,True
client20187,110,8,9947,78,1243.375,18,9.75,2.0,249,False
client20188,268,6,21683,79,3613.8333333333335,23,13.166666666666666,2.0,103,True
client20189,391,2,1411,11,705.5,10,5.5,0.0,25,False
client2019,195,1,2247,13,2247.0,7,13.0,0.0,59,False
client20190,33,13,7645,55,588.0769230769231,27,4.230769230769231,5.0,356,False
client20191,707,1,65,1,65.0,1,1.0,1.0,65,True
client20192,99,8,131467,173,16433.375,80,21.625,3.0,34,False
client20193,13,5,3712,200,742.4,71,40.0,2.0,19,False
client20194,34,2,1872,10,936.0,9,5.0,0.0,10,True
client20195,611,4,14692,74,3673.0,13,18.5,2.0,5185,False
client20196,196,6,14187,53,2364.5,26,8.833333333333334,2.0,133,False
client20197,202,2,13174,7,6587.0,5,3.5,0.0,6113,False
client20198,605,1,4275,13,4275.0,9,13.0,0.0,69,False
client20199,192,2,8715,32,4357.5,28,16.0,1.0,276,False
client202,252,2,28361,10,14180.5,6,5.0,2.0,3199,False
client2020,3,51,73343,295,1438.0980392156862,155,5.784313725490196,12.0,109,True
client20200,211,1,1999,1,1999.0,1,1.0,1.0,1999,False
client20201,714,1,2181,8,2181.0,5,8.0,1.0,149,False
client20202,50,4,2981,18,745.25,12,4.5,3.0,249,False
client20203,28,5,5626,10,1125.2,8,2.0,4.0,29,False
client20204,124,5,8316,25,1663.2,16,5.0,2.0,368,False
client20205,50,1,2533,7,2533.0,7,7.0,1.0,749,False
client20206,14,11,21024,60,1911.2727272727273,46,5.454545454545454,5.0,383,True
client20207,560,1,693,34,693.0,31,34.0,1.0,10,False
client20208,249,1,5999,1,5999.0,1,1.0,0.0,5999,False
client20209,10,6,6576,24,1096.0,17,4.0,1.0,199,False
client2021,6,3,5274,6,1758.0,5,2.0,0.0,109,False
client20211,105,6,7763,16,1293.8333333333333,11,2.6666666666666665,3.0,399,False
client20212,121,4,12681,9,3170.25,8,2.25,0.0,449,False
client20213,2,1,25,1,25.0,1,1.0,0.0,25,False
client20214,231,3,4928,68,1642.6666666666667,7,22.666666666666668,1.0,418,False
client20215,237,2,1826,5,913.0,4,2.5,0.0,60,False
client20216,21,16,16285,78,1017.8125,47,4.875,8.0,22,True
client20217,36,18,5777,47,320.94444444444446,19,2.611111111111111,9.0,169,True
client20218,595,1,13639,2,13639.0,2,2.0,1.0,13590,False
client20219,36,5,2227,14,445.4,13,2.8,2.0,41,False
client2022,264,1,1999,1,1999.0,1,1.0,0.0,1999,True
client20220,137,10,29228,89,2922.8,24,8.9,4.0,411,False
client20221,175,1,3282,10,3282.0,9,10.0,1.0,1999,True
client20222,13,2,2076,4,1038.0,2,2.0,1.0,598,False
client20223,130,10,12161,45,1216.1,27,4.5,4.0,119,False
client20224,198,1,2805,12,2805.0,9,12.0,0.0,49,False
client20225,492,1,13985,6,13985.0,3,6.0,0.0,10590,False
client20227,77,7,16697,37,2385.285714285714,10,5.285714285714286,3.0,2999,False
client20228,400,2,4379,17,2189.5,5,8.5,2.0,212,False
client20229,192,1,492,51,492.0,20,51.0,0.0,3,False
client20231,170,5,9980,34,1996.0,20,6.8,0.0,229,True
client20232,28,66,54507,288,825.8636363636364,163,4.363636363636363,16.0,109,True
client20233,396,1,5998,2,5998.0,2,2.0,0.0,2499,False
client20234,587,1,1499,1,1499.0,1,1.0,0.0,1499,False
client20235,34,3,1889,13,629.6666666666666,11,4.333333333333333,0.0,81,False
client20236,95,1,25,1,25.0,1,1.0,0.0,25,False
client20237,479,1,5636,4,5636.0,4,4.0,0.0,139,False
client20238,299,2,1686,21,843.0,16,10.5,0.0,35,False
client20239,45,10,44525,210,4452.5,52,21.0,2.0,188,True
client2024,49,3,2077,7,692.3333333333334,6,2.3333333333333335,2.0,78,False
client20241,105,1,6098,2,6098.0,2,2.0,1.0,99,False
client20242,63,9,5858,40,650.8888888888889,27,4.444444444444445,3.0,116,True
client20243,70,17,20154,163,1185.5294117647059,74,9.588235294117647,6.0,89,False
client20244,13,3,4904,6,1634.6666666666667,6,2.0,0.0,2999,False
client20245,1,7,12589,26,1798.4285714285713,11,3.7142857142857144,5.0,59,False
client20247,560,1,1410,62,1410.0,50,62.0,1.0,15,False
client20248,162,1,199,1,199.0,1,1.0,1.0,199,False
client20249,113,6,8462,107,1410.3333333333333,16,17.833333333333332,4.0,270,False
client2025,109,1,212,5,212.0,4,5.0,0.0,99,False
client20250,252,4,5512,26,1378.0,11,6.5,3.0,141,True
client20251,58,4,16878,41,4219.5,29,10.25,0.0,139,False
client20252,148,2,30318,47,15159.0,8,23.5,1.0,687,False
client20253,686,1,26286,16,26286.0,11,16.0,1.0,658,False
client20254,35,36,88692,612,2463.6666666666665,165,17.0,7.0,94,True
